5;industrial_complex;3158.00;9.73;1617.00;0.13;0
5;industrial_complex;3128.00;9.60;1618.00;3.15;0
5;industrial_complex;3129.00;10.40;1596.00;4.36;0
5;industrial_complex;3152.00;9.80;1610.00;2.20;0
5;air_base;3148.00;9.70;1616.00;4.86;0
5;naval_base;3124.00;9.50;1616.00;-1.77;2256
5;naval_base;3131.00;9.50;1628.00;-1.82;2256
5;naval_base;3136.00;9.50;1620.00;-1.82;2256
5;naval_base;3112.00;9.53;1608.00;-2.36;2309
5;naval_base;3107.00;9.68;1606.00;-3.61;2309
5;bunker;3116.00;9.80;1601.00;2.71;0
5;bunker;3136.00;10.40;1596.00;5.37;0
5;bunker;3153.00;9.80;1611.00;1.75;0
5;bunker;3156.00;10.32;1596.00;3.32;0
5;bunker;3131.00;9.70;1615.00;1.16;0
5;bunker;3141.00;10.20;1594.00;2.36;0
5;bunker;3131.00;10.35;1594.00;5.38;0
5;bunker;3155.00;9.90;1607.00;1.76;0
5;bunker;3104.00;9.80;1597.00;4.43;0
5;bunker;3130.00;10.40;1598.00;0.81;0
5;bunker;3142.00;9.75;1607.00;3.83;0
5;bunker;3139.00;9.70;1616.00;0.21;0
5;bunker;3158.00;9.95;1620.00;2.87;0
5;bunker;3120.00;9.70;1610.00;0.71;0
5;bunker;3121.00;9.85;1589.00;0.82;0
5;bunker;3124.00;9.70;1619.00;4.94;0
5;bunker;3141.00;9.60;1625.00;1.32;0
5;coastal_bunker;3117.00;9.53;1611.00;-2.36;0
5;coastal_bunker;3138.00;9.50;1628.00;-1.82;0
5;coastal_bunker;3118.00;9.50;1620.00;-1.82;0
5;coastal_bunker;3124.00;9.50;1616.00;-1.77;0
5;coastal_bunker;3110.00;9.53;1607.00;-3.61;0
5;dockyard;3130.00;9.55;1621.00;-1.82;0
5;anti_air_building;3124.00;9.88;1597.00;1.83;0
5;anti_air_building;3117.00;9.65;1607.00;4.49;0
5;anti_air_building;3146.00;9.80;1600.00;6.05;0
5;synthetic_refinery;3127.00;9.63;1617.00;3.90;0
5;radar_station;3131.00;9.85;1608.00;6.07;0
5;rocket_site;3150.00;10.38;1594.00;2.94;0
5;nuclear_reactor;3146.00;9.85;1598.00;4.50;0
6;arms_factory;2867.00;9.73;1534.00;2.64;0
6;arms_factory;2874.00;9.65;1541.00;5.31;0
6;arms_factory;2875.00;9.70;1538.00;1.69;0
6;arms_factory;2883.00;9.80;1536.00;4.35;0
6;arms_factory;2861.00;10.30;1536.00;1.09;0
6;arms_factory;2881.00;9.70;1541.00;3.75;0
6;industrial_complex;2861.00;9.95;1540.00;0.13;0
6;industrial_complex;2877.00;9.82;1534.00;3.15;0
6;industrial_complex;2866.00;10.07;1536.00;4.36;0
6;industrial_complex;2849.00;9.70;1535.00;2.20;0
6;industrial_complex;2876.00;9.60;1544.00;4.86;0
6;industrial_complex;2869.00;9.73;1536.00;0.14;0
6;air_base;2886.00;9.78;1538.00;2.80;0
6;naval_base;2849.00;9.50;1541.00;-2.68;8621
6;naval_base;2873.00;9.50;1545.00;-2.55;8621
6;naval_base;2854.00;9.50;1543.00;-2.16;8621
6;bunker;2886.00;9.95;1540.00;2.71;0
6;bunker;2866.00;10.23;1538.00;5.37;0
6;bunker;2876.00;9.80;1535.00;1.75;0
6;bunker;2847.00;9.70;1538.00;3.32;0
6;bunker;2885.00;9.80;1545.00;1.16;0
6;bunker;2866.00;9.73;1533.00;2.36;0
6;bunker;2874.00;9.63;1543.00;5.38;0
6;bunker;2892.00;10.20;1538.00;1.76;0
6;coastal_bunker;2873.00;9.55;1544.00;-2.55;0
6;coastal_bunker;2854.00;9.60;1542.00;-2.16;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.68;0
6;dockyard;2847.00;9.50;1540.00;-2.68;0
6;anti_air_building;2875.00;9.60;1543.00;2.87;0
6;anti_air_building;2859.00;9.78;1532.00;0.71;0
6;anti_air_building;2881.00;9.70;1538.00;0.82;0
6;synthetic_refinery;2857.00;10.07;1535.00;4.94;0
6;radar_station;2872.00;9.70;1538.00;0.31;0
6;rocket_site;2870.00;9.70;1539.00;5.44;0
6;nuclear_reactor;2872.00;9.70;1536.00;5.54;0
7;arms_factory;2874.00;9.70;1557.00;1.69;0
7;arms_factory;2874.00;9.70;1555.00;4.35;0
7;arms_factory;2882.00;9.60;1558.00;1.09;0
7;arms_factory;2883.00;9.70;1554.00;3.75;0
7;arms_factory;2887.00;9.60;1562.00;0.13;0
7;arms_factory;2879.00;9.60;1568.00;3.15;0
7;industrial_complex;2884.00;9.60;1561.00;4.36;0
7;industrial_complex;2865.00;9.65;1543.00;2.20;0
7;industrial_complex;2881.00;9.60;1558.00;4.86;0
7;industrial_complex;2881.00;9.70;1573.00;0.14;0
7;industrial_complex;2876.00;9.60;1553.00;2.80;0
7;industrial_complex;2882.00;9.63;1555.00;0.65;0
7;air_base;2873.00;9.55;1549.00;3.31;0
7;naval_base;2873.00;9.55;1559.00;-2.16;2775
7;naval_base;2861.00;9.50;1548.00;-2.03;8621
7;naval_base;2861.00;9.55;1545.00;-3.93;8621
7;naval_base;2877.00;9.50;1565.00;-2.36;2775
7;naval_base;2869.00;9.50;1554.00;-1.47;8621
7;naval_base;2884.00;9.60;1577.00;-2.94;2752
7;bunker;2882.00;9.60;1557.00;2.36;0
7;bunker;2874.00;9.68;1559.00;5.38;0
7;bunker;2882.00;9.60;1564.00;1.76;0
7;bunker;2879.00;9.68;1567.00;4.43;0
7;bunker;2886.00;9.57;1578.00;0.81;0
7;bunker;2873.00;9.53;1550.00;3.83;0
7;bunker;2860.00;9.70;1543.00;0.21;0
7;coastal_bunker;2872.00;9.50;1559.00;-2.16;0
7;coastal_bunker;2884.00;9.60;1577.00;-2.94;0
7;coastal_bunker;2872.00;9.50;1549.00;-2.03;0
7;coastal_bunker;2866.00;9.50;1544.00;-3.93;0
7;coastal_bunker;2875.00;9.50;1563.00;-2.36;0
7;coastal_bunker;2872.00;9.50;1553.00;-1.47;0
7;dockyard;2879.00;9.53;1571.00;-2.36;0
7;anti_air_building;2883.00;9.60;1562.00;3.38;0
7;anti_air_building;2883.00;9.70;1574.00;6.05;0
7;anti_air_building;2876.00;9.70;1559.00;2.43;0
7;synthetic_refinery;2884.00;9.63;1573.00;5.45;0
7;radar_station;2878.00;9.70;1563.00;0.96;0
7;rocket_site;2885.00;9.70;1555.00;4.49;0
7;nuclear_reactor;2873.00;9.50;1552.00;6.05;0
8;arms_factory;2900.00;11.18;1513.00;1.09;0
8;arms_factory;2898.00;11.50;1514.00;3.75;0
8;arms_factory;2901.00;11.07;1514.00;0.13;0
8;arms_factory;2898.00;11.63;1515.00;3.15;0
8;arms_factory;2901.00;11.15;1515.00;4.36;0
8;arms_factory;2900.00;11.38;1516.00;2.20;0
8;industrial_complex;2900.00;11.40;1517.00;4.86;0
8;industrial_complex;2900.00;11.48;1518.00;0.14;0
8;industrial_complex;2900.00;10.80;1507.00;2.80;0
8;industrial_complex;2902.00;10.80;1508.00;0.65;0
8;industrial_complex;2900.00;10.85;1509.00;3.31;0
8;industrial_complex;2903.00;10.80;1509.00;4.87;0
8;air_base;2900.00;10.90;1510.00;2.71;0
8;bunker;2903.00;10.82;1510.00;5.37;0
8;anti_air_building;2899.00;11.10;1511.00;1.75;0
8;anti_air_building;2902.00;10.93;1511.00;3.32;0
8;anti_air_building;2898.00;11.32;1512.00;1.16;0
8;synthetic_refinery;2901.00;11.03;1512.00;2.36;0
8;radar_station;2901.00;11.07;1514.00;4.88;0
8;rocket_site;2898.00;11.43;1513.00;1.76;0
8;nuclear_reactor;2902.00;10.98;1513.00;4.43;0
9;arms_factory;3051.00;12.23;1519.00;0.13;0
9;arms_factory;3047.00;13.13;1532.00;3.15;0
9;arms_factory;3032.00;10.55;1522.00;4.36;0
9;arms_factory;3046.00;10.23;1524.00;2.20;0
9;arms_factory;3025.00;12.25;1518.00;4.86;0
9;arms_factory;3025.00;11.93;1508.00;0.14;0
9;industrial_complex;3036.00;12.48;1510.00;2.80;0
9;industrial_complex;3041.00;10.75;1528.00;0.65;0
9;industrial_complex;3026.00;12.23;1511.00;3.31;0
9;industrial_complex;3021.00;12.93;1507.00;4.87;0
9;industrial_complex;3061.00;11.85;1523.00;2.71;0
9;industrial_complex;3059.00;11.32;1528.00;5.37;0
9;air_base;3043.00;12.65;1513.00;1.75;0
9;bunker;3056.00;11.57;1521.00;3.32;0
9;bunker;3045.00;10.10;1525.00;1.16;0
9;bunker;3032.00;12.00;1507.00;2.36;0
9;bunker;3033.00;10.45;1524.00;5.38;0
9;bunker;3016.00;11.95;1518.00;1.76;0
9;bunker;3022.00;12.05;1521.00;4.43;0
9;bunker;3064.00;12.48;1522.00;0.81;0
9;bunker;3049.00;12.70;1510.00;3.83;0
9;bunker;3021.00;13.45;1506.00;0.21;0
9;bunker;3044.00;11.68;1519.00;2.87;0
9;bunker;3035.00;12.28;1503.00;0.71;0
9;bunker;3040.00;11.03;1528.00;0.82;0
9;bunker;3049.00;12.57;1515.00;4.94;0
9;bunker;3025.00;12.43;1517.00;1.32;0
9;anti_air_building;3040.00;10.98;1526.00;5.44;0
9;anti_air_building;3025.00;12.05;1509.00;5.54;0
9;anti_air_building;3058.00;12.70;1516.00;3.38;0
9;synthetic_refinery;3059.00;12.18;1520.00;6.05;0
9;radar_station;3038.00;12.35;1515.00;1.72;0
9;rocket_site;3027.00;12.13;1505.00;5.45;0
9;nuclear_reactor;3063.00;12.53;1524.00;1.83;0
10;arms_factory;3120.00;9.80;1564.00;4.36;0
10;arms_factory;3138.00;9.80;1568.00;2.20;0
10;arms_factory;3135.00;9.80;1557.00;4.86;0
10;arms_factory;3138.00;9.80;1549.00;0.14;0
10;arms_factory;3156.00;10.30;1565.00;2.80;0
10;arms_factory;3130.00;10.00;1549.00;0.65;0
10;industrial_complex;3148.00;10.03;1567.00;3.31;0
10;industrial_complex;3120.00;9.88;1560.00;4.87;0
10;industrial_complex;3143.00;9.80;1556.00;2.71;0
10;industrial_complex;3123.00;9.90;1561.00;5.37;0
10;industrial_complex;3128.00;9.90;1562.00;1.75;0
10;industrial_complex;3121.00;9.98;1550.00;3.32;0
10;air_base;3133.00;9.80;1563.00;1.16;0
10;bunker;3137.00;9.80;1561.00;2.36;0
10;bunker;3117.00;9.90;1555.00;5.38;0
10;bunker;3121.00;9.93;1545.00;1.76;0
10;bunker;3129.00;10.10;1547.00;4.43;0
10;bunker;3146.00;9.90;1568.00;0.81;0
10;bunker;3142.00;9.80;1560.00;3.83;0
10;bunker;3125.00;9.85;1565.00;0.21;0
10;bunker;3136.00;9.80;1559.00;2.87;0
10;bunker;3133.00;9.85;1554.00;0.71;0
10;anti_air_building;3127.00;10.03;1550.00;0.82;0
10;anti_air_building;3143.00;9.82;1567.00;4.94;0
10;anti_air_building;3126.00;10.00;1552.00;1.32;0
10;synthetic_refinery;3140.00;9.80;1557.00;5.44;0
10;radar_station;3136.00;9.80;1558.00;5.83;0
10;rocket_site;3145.00;9.82;1558.00;3.38;0
10;nuclear_reactor;3139.00;9.90;1554.00;6.05;0
11;arms_factory;3200.00;9.80;1631.00;4.86;0
11;arms_factory;3208.00;9.88;1635.00;0.14;0
11;arms_factory;3192.00;10.30;1639.00;2.80;0
11;arms_factory;3193.00;10.30;1652.00;0.65;0
11;arms_factory;3192.00;10.30;1638.00;3.31;0
11;arms_factory;3203.00;10.40;1642.00;4.87;0
11;industrial_complex;3178.00;9.75;1619.00;2.71;0
11;industrial_complex;3201.00;10.38;1641.00;5.37;0
11;industrial_complex;3191.00;9.98;1613.00;1.75;0
11;industrial_complex;3173.00;10.75;1607.00;3.32;0
11;industrial_complex;3187.00;9.80;1612.00;1.16;0
11;industrial_complex;3192.00;10.35;1632.00;2.36;0
11;air_base;3207.00;10.28;1638.00;5.38;0
11;bunker;3197.00;9.93;1629.00;1.76;0
11;bunker;3182.00;9.80;1630.00;4.43;0
11;bunker;3177.00;11.20;1609.00;0.81;0
11;bunker;3180.00;9.70;1621.00;3.83;0
11;bunker;3172.00;11.15;1609.00;0.21;0
11;bunker;3195.00;10.30;1648.00;2.87;0
11;bunker;3168.00;9.85;1618.00;0.71;0
11;bunker;3207.00;10.10;1632.00;0.82;0
11;bunker;3188.00;10.30;1640.00;4.94;0
11;bunker;3177.00;10.45;1616.00;1.32;0
11;bunker;3182.00;10.00;1606.00;5.44;0
11;bunker;3197.00;10.40;1644.00;5.54;0
11;bunker;3209.00;9.98;1634.00;3.38;0
11;anti_air_building;3177.00;11.20;1609.00;6.05;0
11;anti_air_building;3168.00;9.70;1622.00;2.43;0
11;anti_air_building;3181.00;10.30;1607.00;5.45;0
11;synthetic_refinery;3173.00;9.85;1619.00;1.83;0
11;radar_station;3187.00;9.82;1627.00;3.90;0
11;rocket_site;3181.00;9.90;1617.00;6.05;0
11;nuclear_reactor;3206.00;9.95;1634.00;3.90;0
12;arms_factory;3210.00;9.82;1657.00;2.80;0
12;arms_factory;3214.00;9.80;1657.00;0.65;0
12;arms_factory;3217.00;9.85;1657.00;3.31;0
12;arms_factory;3220.00;10.30;1657.00;4.87;0
12;arms_factory;3209.00;9.88;1658.00;2.71;0
12;arms_factory;3212.00;9.80;1658.00;5.37;0
12;industrial_complex;3215.00;9.80;1658.00;1.75;0
12;industrial_complex;3218.00;9.98;1658.00;3.32;0
12;industrial_complex;3208.00;9.90;1659.00;1.16;0
12;industrial_complex;3211.00;9.82;1659.00;2.36;0
12;industrial_complex;3214.00;9.90;1659.00;5.38;0
12;industrial_complex;3207.00;9.85;1660.00;1.76;0
12;air_base;3211.00;9.93;1660.00;4.43;0
12;naval_base;3186.00;9.50;1683.00;-1.57;1885
12;naval_base;3186.00;9.60;1670.00;-1.82;1885
12;naval_base;3180.00;9.50;1667.00;-2.36;1885
12;bunker;3209.00;9.88;1662.00;2.87;0
12;bunker;3224.00;10.38;1642.00;0.71;0
12;bunker;3237.00;9.80;1666.00;0.82;0
12;bunker;3230.00;9.80;1647.00;4.94;0
12;bunker;3192.00;10.28;1670.00;1.32;0
12;bunker;3193.00;9.93;1660.00;5.44;0
12;bunker;3225.00;10.40;1667.00;5.54;0
12;bunker;3234.00;10.07;1653.00;3.38;0
12;bunker;3195.00;10.25;1665.00;6.05;0
12;bunker;3213.00;9.80;1652.00;2.43;0
12;bunker;3190.00;9.95;1682.00;5.45;0
12;bunker;3201.00;10.40;1674.00;1.83;0
12;bunker;3195.00;10.30;1685.00;4.49;0
12;bunker;3225.00;10.40;1675.00;6.05;0
12;bunker;3237.00;9.82;1657.00;3.90;0
12;bunker;3222.00;10.40;1673.00;5.10;0
12;bunker;3210.00;10.30;1681.00;2.94;0
12;bunker;3238.00;9.88;1655.00;4.50;0
12;bunker;3205.00;10.20;1652.00;0.88;0
12;coastal_bunker;3186.00;9.50;1683.00;-1.57;0
12;coastal_bunker;3182.00;9.50;1668.00;-2.36;0
12;coastal_bunker;3186.00;9.50;1671.00;-1.82;0
12;dockyard;3184.00;9.50;1670.00;-2.36;0
12;anti_air_building;3201.00;10.40;1671.00;3.45;0
12;anti_air_building;3190.00;9.95;1672.00;6.11;0
12;anti_air_building;3193.00;10.30;1672.00;1.39;0
12;synthetic_refinery;3197.00;10.35;1672.00;4.06;0
12;radar_station;3214.00;10.55;1663.00;0.74;0
12;rocket_site;3189.00;9.73;1673.00;2.00;0
12;nuclear_reactor;3192.00;10.20;1673.00;6.12;0
13;arms_factory;3160.00;9.70;1698.00;3.31;0
13;arms_factory;3205.00;9.70;1719.00;4.87;0
13;arms_factory;3196.00;10.30;1696.00;2.71;0
13;arms_factory;3203.00;10.20;1702.00;5.37;0
13;arms_factory;3196.00;9.75;1718.00;1.75;0
13;arms_factory;3203.00;10.30;1710.00;3.32;0
13;industrial_complex;3200.00;9.95;1698.00;1.16;0
13;industrial_complex;3183.00;9.70;1709.00;2.36;0
13;industrial_complex;3211.00;9.98;1718.00;5.38;0
13;industrial_complex;3211.00;10.40;1712.00;1.76;0
13;industrial_complex;3190.00;10.18;1701.00;4.43;0
13;industrial_complex;3188.00;9.90;1714.00;0.81;0
13;air_base;3199.00;9.80;1715.00;3.83;0
13;naval_base;3154.00;9.50;1708.00;-1.57;2107
13;naval_base;3189.00;9.55;1722.00;-2.90;1660
13;naval_base;3150.00;9.50;1700.00;-1.21;2107
13;naval_base;3189.00;9.50;1696.00;-1.37;1885
13;naval_base;3213.00;9.60;1725.00;-3.34;1434
13;naval_base;3177.00;9.60;1717.00;-1.82;1660
13;naval_base;3183.00;9.50;1695.00;-0.59;1885
13;naval_base;3175.00;9.60;1705.00;-1.11;1885
13;naval_base;3207.00;9.50;1726.00;-3.34;1434
13;bunker;3181.00;9.68;1703.00;6.05;0
13;bunker;3201.00;10.30;1709.00;2.43;0
13;bunker;3181.00;9.70;1705.00;5.45;0
13;bunker;3191.00;10.10;1691.00;1.83;0
13;bunker;3196.00;9.68;1719.00;4.49;0
13;bunker;3191.00;10.15;1706.00;6.05;0
13;bunker;3203.00;9.70;1717.00;3.90;0
13;bunker;3153.00;9.68;1700.00;5.10;0
13;bunker;3195.00;10.30;1706.00;2.94;0
13;bunker;3207.00;10.18;1692.00;4.50;0
13;bunker;3208.00;10.30;1714.00;0.88;0
13;bunker;3188.00;9.78;1715.00;3.54;0
13;bunker;3161.00;9.60;1709.00;1.39;0
13;bunker;3218.00;9.95;1721.00;4.40;0
13;coastal_bunker;3150.00;9.50;1689.00;-1.21;0
13;coastal_bunker;3152.00;9.50;1708.00;-1.57;0
13;coastal_bunker;3173.00;9.50;1714.00;-1.82;0
13;coastal_bunker;3209.00;9.53;1726.00;-3.34;0
13;coastal_bunker;3175.00;9.50;1701.00;-1.11;0
13;coastal_bunker;3186.00;9.50;1699.00;-0.59;0
13;coastal_bunker;3222.00;9.68;1723.00;-3.34;0
13;coastal_bunker;3191.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3188.00;9.50;1693.00;-1.37;0
13;dockyard;3164.00;9.57;1702.00;-4.47;0
13;anti_air_building;3200.00;10.30;1706.00;1.90;0
13;anti_air_building;3181.00;9.70;1713.00;4.57;0
13;anti_air_building;3194.00;10.25;1714.00;0.95;0
13;synthetic_refinery;3199.00;10.30;1710.00;3.61;0
13;radar_station;3186.00;9.70;1707.00;5.79;0
13;rocket_site;3218.00;9.75;1722.00;3.02;0
13;nuclear_reactor;3179.00;9.68;1703.00;5.68;0
14;arms_factory;2744.00;9.70;1480.00;2.71;0
14;arms_factory;2757.00;9.70;1491.00;5.37;0
14;arms_factory;2746.00;9.80;1481.00;1.75;0
14;arms_factory;2775.00;9.80;1481.00;3.32;0
14;arms_factory;2743.00;9.65;1482.00;1.16;0
14;arms_factory;2768.00;9.53;1468.00;2.36;0
14;industrial_complex;2748.00;9.80;1482.00;5.38;0
14;industrial_complex;2777.00;9.70;1474.00;1.76;0
14;industrial_complex;2754.00;9.70;1475.00;4.43;0
14;industrial_complex;2771.00;9.63;1470.00;0.81;0
14;industrial_complex;2741.00;9.70;1486.00;3.83;0
14;industrial_complex;2767.00;10.05;1482.00;0.21;0
14;air_base;2752.00;10.07;1484.00;2.87;0
14;naval_base;2773.00;9.68;1488.00;-3.14;2871
14;naval_base;2762.00;9.50;1468.00;-0.69;8546
14;naval_base;2743.00;9.68;1490.00;-2.68;2381
14;naval_base;2762.00;9.57;1489.00;-3.14;2871
14;naval_base;2759.00;9.50;1469.00;-0.32;8546
14;naval_base;2742.00;9.57;1476.00;-1.33;4885
14;naval_base;2751.00;9.50;1493.00;-2.21;2381
14;bunker;2764.00;10.40;1478.00;6.05;0
14;bunker;2737.00;9.53;1478.00;2.43;0
14;bunker;2777.00;9.80;1481.00;5.45;0
14;bunker;2750.00;9.80;1479.00;1.83;0
14;bunker;2755.00;10.07;1486.00;4.49;0
14;bunker;2756.00;9.70;1474.00;6.05;0
14;bunker;2764.00;9.85;1472.00;3.90;0
14;bunker;2765.00;9.78;1485.00;5.10;0
